dim,birth,death,persistence
0,0.0,0.8462631702423096,0.8462631702423096
0,0.0,0.8514835834503174,0.8514835834503174
0,0.0,0.8703144192695618,0.8703144192695618
0,0.0,0.8781264424324036,0.8781264424324036
0,0.0,0.882556140422821,0.882556140422821
0,0.0,0.8892151117324829,0.8892151117324829
0,0.0,0.8923517465591431,0.8923517465591431
0,0.0,0.8949079513549805,0.8949079513549805
0,0.0,0.9007335305213928,0.9007335305213928
0,0.0,0.9044060707092285,0.9044060707092285
0,0.0,0.9059323072433472,0.9059323072433472
0,0.0,0.9077568650245667,0.9077568650245667
0,0.0,0.9113549590110779,0.9113549590110779
0,0.0,0.9176622629165649,0.9176622629165649
0,0.0,0.9235626459121704,0.9235626459121704
0,0.0,0.9245011210441589,0.9245011210441589
0,0.0,0.9255005717277527,0.9255005717277527
0,0.0,0.925719141960144,0.925719141960144
0,0.0,0.9307011961936951,0.9307011961936951
0,0.0,0.9321833252906799,0.9321833252906799
0,0.0,0.946264922618866,0.946264922618866
0,0.0,0.9494668245315552,0.9494668245315552
0,0.0,0.9519282579421997,0.9519282579421997
0,0.0,0.9575541019439697,0.9575541019439697
0,0.0,0.9593051075935364,0.9593051075935364
0,0.0,0.9594499468803406,0.9594499468803406
0,0.0,0.9648510813713074,0.9648510813713074
0,0.0,0.9671081900596619,0.9671081900596619
0,0.0,0.9719738364219666,0.9719738364219666
0,0.0,0.9739230275154114,0.9739230275154114
0,0.0,0.9746975898742676,0.9746975898742676
0,0.0,0.9761400818824768,0.9761400818824768
0,0.0,0.976893961429596,0.976893961429596
0,0.0,0.9788237810134888,0.9788237810134888
0,0.0,0.9967267513275146,0.9967267513275146
0,0.0,1.0009524822235107,1.0009524822235107
0,0.0,1.0021299123764038,1.0021299123764038
0,0.0,1.0038989782333374,1.0038989782333374
0,0.0,1.004672884941101,1.004672884941101
0,0.0,1.006208062171936,1.006208062171936
0,0.0,1.0140113830566406,1.0140113830566406
0,0.0,1.0145312547683716,1.0145312547683716
0,0.0,1.0157243013381958,1.0157243013381958
0,0.0,1.0190726518630981,1.0190726518630981
0,0.0,1.0278422832489014,1.0278422832489014
0,0.0,1.0344562530517578,1.0344562530517578
0,0.0,1.0465505123138428,1.0465505123138428
0,0.0,1.0516103506088257,1.0516103506088257
0,0.0,1.0582069158554077,1.0582069158554077
0,0.0,1.061419129371643,1.061419129371643
0,0.0,1.0633361339569092,1.0633361339569092
0,0.0,1.0655348300933838,1.0655348300933838
0,0.0,1.0747815370559692,1.0747815370559692
0,0.0,1.0748069286346436,1.0748069286346436
0,0.0,1.0777233839035034,1.0777233839035034
0,0.0,1.0796852111816406,1.0796852111816406
0,0.0,1.086470127105713,1.086470127105713
0,0.0,1.0874310731887817,1.0874310731887817
0,0.0,1.0906572341918945,1.0906572341918945
0,0.0,1.0914373397827148,1.0914373397827148
0,0.0,1.0979408025741577,1.0979408025741577
0,0.0,1.1092619895935059,1.1092619895935059
0,0.0,1.1097251176834106,1.1097251176834106
0,0.0,1.1130928993225098,1.1130928993225098
0,0.0,1.1140726804733276,1.1140726804733276
0,0.0,1.1172994375228882,1.1172994375228882
0,0.0,1.1175872087478638,1.1175872087478638
0,0.0,1.1202596426010132,1.1202596426010132
0,0.0,1.13008451461792,1.13008451461792
0,0.0,1.1333951950073242,1.1333951950073242
0,0.0,1.1341511011123657,1.1341511011123657
0,0.0,1.137740969657898,1.137740969657898
0,0.0,1.1426957845687866,1.1426957845687866
0,0.0,1.144226312637329,1.144226312637329
0,0.0,1.1446857452392578,1.1446857452392578
0,0.0,1.1622157096862793,1.1622157096862793
0,0.0,1.1702672243118286,1.1702672243118286
0,0.0,1.1731491088867188,1.1731491088867188
0,0.0,1.173465371131897,1.173465371131897
0,0.0,1.1923632621765137,1.1923632621765137
0,0.0,1.1950953006744385,1.1950953006744385
0,0.0,1.2031389474868774,1.2031389474868774
0,0.0,1.2056021690368652,1.2056021690368652
0,0.0,1.2066117525100708,1.2066117525100708
0,0.0,1.2108609676361084,1.2108609676361084
0,0.0,1.2178293466567993,1.2178293466567993
0,0.0,1.2186602354049683,1.2186602354049683
0,0.0,1.2197849750518799,1.2197849750518799
0,0.0,1.221004605293274,1.221004605293274
0,0.0,1.2271308898925781,1.2271308898925781
0,0.0,1.234965443611145,1.234965443611145
0,0.0,1.2446019649505615,1.2446019649505615
0,0.0,1.24934720993042,1.24934720993042
0,0.0,1.2499094009399414,1.2499094009399414
0,0.0,1.2511491775512695,1.2511491775512695
0,0.0,1.2513904571533203,1.2513904571533203
0,0.0,1.271782398223877,1.271782398223877
0,0.0,1.276310682296753,1.276310682296753
0,0.0,1.2771962881088257,1.2771962881088257
0,0.0,1.2782148122787476,1.2782148122787476
0,0.0,1.294927954673767,1.294927954673767
0,0.0,1.2961642742156982,1.2961642742156982
0,0.0,1.304212212562561,1.304212212562561
0,0.0,1.3090624809265137,1.3090624809265137
0,0.0,1.313480257987976,1.313480257987976
0,0.0,1.3238083124160767,1.3238083124160767
0,0.0,1.3261659145355225,1.3261659145355225
0,0.0,1.3319004774093628,1.3319004774093628
0,0.0,1.341193437576294,1.341193437576294
0,0.0,1.342584252357483,1.342584252357483
