FLD_NM,OFFC_NM,PGM_NM,ACTV_NM,subcluster,v1,v2
통일·외교,통일부,인도적 문제해결,전시납북 진상규명 및 명예회복,10,10.955241,2.1437304
통일·외교,통일부,통일교육,국립통일교육원 기본경비,7,8.484812,0.5644125
통일·외교,통일부,통일교육,국립통일교육원 시설운영,10,11.497734,2.241903
통일·외교,통일부,통일교육,통일교육추진,14,7.482813,2.7312167
통일·외교,통일부,통일정책,평화통일기반조성,14,7.171211,2.506625
통일·외교,통일부,통일행정지원,대북활동지원,12,1.0094417,3.3153377
통일·외교,통일부,통일행정지원,본부 기본경비,7,8.618378,0.52403337
통일·외교,통일부,통일행정지원,본부 전산운영,7,7.7075367,0.5113895
통일·외교,통일부,통일행정지원,소속기관 기본경비,7,8.943134,0.6804473
통일·외교,통일부,통일행정지원,통일업무 R&D,3,4.5806203,3.1276376
통일·외교,통일부,통일행정지원,통일업무지원,9,10.27236,2.0666506
통일·외교,통일부,통일행정지원,통일정보화,14,6.687761,2.588754
환경,해양경찰청,해양오염관리,방제정건조,11,1.6996508,2.1704044
환경,해양경찰청,해양오염관리,해양오염방제,7,7.155523,0.5395281
환경,해양수산부,해양환경보전,연안환경관리(일반),1,7.9341674,5.683944
환경,해양수산부,해양환경보전,해양 및 수자원 관리,6,0.033803277,2.4709735
환경,해양수산부,해양환경보전,해양생태계 보전 및 복원,6,0.0554409,1.1291455
환경,해양수산부,해양환경보전,해양환경개선 및 관리,5,0.27457502,0.6407938
환경,환경부,기후변화대응,국제환경협력,-1,2.7541363,2.451351
환경,환경부,기후변화대응,기후변화적응 및 기반구축,11,1.8300835,3.0490532
환경,환경부,대기환경 보전,대기오염 발생원 관리,-1,0.1979641,3.7128508
환경,환경부,대기환경 보전,대기환경 개선 정책기반강화 및 국제협력,12,1.2628318,3.5020013
환경,환경부,맑은물 공급·이용,지방상수도 관리,-1,0.20732936,3.4510465
환경,환경부,맑은물 공급·이용,지방상수도 관리(지역자율),11,1.5991122,2.5946684
환경,환경부,자연생태 보전,자연생태 복원,-1,2.3558464,3.630154
환경,환경부,자연생태 보전,자연의 보전·관리,0,1.7035661,-1.9620432
환경,환경부,자연생태 보전,자연자원의 이용(국립생물자원관),-1,8.563992,2.5693598
환경,환경부,자원순환사회 형성 촉진,최종처리 및 안전관리,11,1.8704795,3.5752234
환경,환경부,자원순환사회 형성 촉진,최종처리 및 안전관리(농특),-1,2.118928,2.9570372
환경,환경부,자원순환사회 형성 촉진,폐기물 발생원 관리,6,0.32069883,1.6954529
환경,환경부,자원순환사회 형성 촉진,폐기물 수집 및 재활용,6,0.25013486,2.0137239
환경,환경부,친환경경제사회 활성화,지속가능발전위원회,6,0.47225735,2.1392395
환경,환경부,친환경경제사회 활성화,친환경산업 육성·지원,-1,0.4109288,0.95852023
환경,환경부,토양지하수관리,토양 지하수 관리,0,1.5605614,-1.903568
환경,환경부,환경보건관리,사전예방 보건정책,0,1.5262097,-1.920704
환경,환경부,환경보건관리,환경위해 관리,0,1.5057015,-1.5418537
환경,환경부,환경보건관리,환경피해 사후관리,5,0.13217203,0.44042155
환경,환경부,환경연구 및 교육,과학원 운영,9,9.979456,2.2780833
환경,환경부,환경연구 및 교육,환경교육수입대체경비,9,10.373309,2.154134
환경,환경부,환경연구 및 교육,환경시험연구,0,1.9922988,-1.7123544
환경,환경부,환경연구 및 교육,환경인력개발,-1,8.781407,2.407668
환경,환경부,환경행정 지원,기본경비(과학원),7,8.806458,0.46764278
환경,환경부,환경행정 지원,기본경비(본부),7,7.6237664,0.47849828
환경,환경부,환경행정 지원,기본경비(소속기관),7,9.367749,1.1211928
환경,환경부,환경행정 지원,법정경비,2,4.542259,0.9160195
환경,환경부,환경행정 지원,시민소통 및 홍보,4,5.431584,3.526265
환경,환경부,환경행정 지원,청사확보 및 시설개선,-1,7.668714,4.5468087
환경,환경부,환경행정 지원,행정효율성 증진 및 능력개발,10,11.334627,2.1822813
환경,환경부,환경행정 지원,환경분쟁조정활성화,4,5.491938,3.3110096
환경,환경부,환경행정 지원,환경오염 감시제도 운영,9,10.128742,2.1813812
환경,환경부,환경행정 지원,환경정보화,14,6.9185753,2.4738026
