FLD_NM,OFFC_NM,PGM_NM,ACTV_NM,m1,m2,m3,m4,m5,m6,m7,m8,m9,m10,m11,m12,sub,peak_month,q1_share,h2_share,dec_share,amp12,amp6,phase12,dec_nov_ratio,n_year
산업·중소기업및에너지,산업통상자원부,지역경제활성화,지역산업경쟁력강화,0.09440456434452153,0.1572105576205473,0.21063740499402586,0.12903540781286518,0.14500462933555094,0.1549100451634229,0.00994787786876867,0.03641719211650137,0.020355315973604314,0.015322218810015322,0.008610312795373618,0.01814447316480297,1,3,0.4622525269590947,0.10879739072906627,0.01814447316480297,0.08906420637590799,0.01632453314495883,-1.3871860616218459,0.5638238362120874,6
산업·중소기업및에너지,중소벤처기업부,중소기업기술개발지원,기술개발인프라구축,0.018847675272687207,0.11017463151760734,0.18683810328939174,0.18221907799789733,0.1335569503036865,0.07629017121960288,0.0874406647799326,0.051238204123189864,0.04434959171976416,0.060113453840972,0.023403842234064495,0.025527633701203898,0,3,0.3158604100796863,0.29207339039912705,0.025527633701203898,0.06638978077474236,0.03830967354183114,-1.6848826864083533,0.9868816227068925,7
산업·중소기업및에너지,중소벤처기업부,중소기업기술개발지원,기술개발지원(R&D),0.1716365211183928,0.19833002135704472,0.16588227705963093,0.1415046924485249,0.05842938914003777,0.07138896147590805,0.06958930753446062,0.017189576942959917,0.03183715621097468,0.04340327192170989,0.02276642185743801,0.008042402932917705,1,2,0.5358488195350685,0.19282813740046084,0.008042402932917705,0.07435973501443868,0.038005353323481726,-0.9671777992507753,0.0,8
산업·중소기업및에너지,중소벤처기업부,중소기업기술개발지원,중소기업경쟁력강화,0.09698577398931475,0.09628741500856113,0.14942488357183423,0.2344625032263778,0.07496348905902346,0.10356303630280793,0.10766315141009057,0.039814800072068925,0.06300184319624332,0.025678196430468644,0.007383572463025285,0.0007713352701839888,0,4,0.3426980725697101,0.24431289884208077,0.0007713352701839888,0.07063514265011407,0.027120461563478696,-1.668564705339629,0.054627089380666946,7
산업·중소기업및에너지,중소벤처기업부,중소기업행정지원,정책정보제공기반구축(정보화),0.005182623326881816,0.5007857586368731,0.18312760427566488,0.04974486680659283,0.014118837315105503,0.053350696474405025,0.023630488722131034,0.03284729027292614,0.032615920257111575,0.023710758714762956,0.02675304546213172,0.05413210973541338,1,2,0.6890959862394198,0.1936896131644768,0.05413210973541338,0.10050719646596155,0.09017090491809937,-0.6796347137315328,2.7210705259739534,8
산업·중소기업및에너지,중소벤처기업부,지역중소기업육성,규제자유특구제도,0.08357790710001393,0.14332912948143264,0.2545389592570197,0.08653601714683813,0.07272562395444647,0.1598605190545509,0.021234660723500026,0.025039595361599127,0.0680315782636474,0.03095520051784262,0.018467257376363743,0.03570355176274528,1,3,0.48144599583846626,0.1994318440056982,0.03570355176274528,0.06743115026603608,0.030129866038644346,-1.2608905920794429,0.9666669836992418,6
산업·중소기업및에너지,중소벤처기업부,지역중소기업육성,지역산업경쟁력강화,0.032772347902210945,0.16387177262879335,0.22786375132948058,0.11156867521333784,0.0872521268703692,0.1787890930802558,0.04991620655455449,0.037478404478438955,0.014934635751489822,0.0345710734498106,0.027979896591096395,0.033002016150162045,1,3,0.4245078718604849,0.19788223297555232,0.033002016150162045,0.07514428017841854,0.01793296185208357,-1.4755260720915109,0.967447481644285,7
산업·중소기업및에너지,중소벤처기업부,창업환경조성,창업활성화지원,0.12400725936673312,0.10323894972420486,0.19875659478418195,0.17317426361099353,0.11639250403333047,0.078431721874524,0.0846629100853447,0.04543799542440733,0.033701274077584775,0.023468789300357177,0.01564259668633945,0.0030851410319986455,1,3,0.4260028038751199,0.20599870660603206,0.0030851410319986455,0.07500154689332252,0.025874426922864093,-1.4453544079286686,0.0,8
일반·지방행정,공정거래위원회,경쟁촉진,한국공정거래조정원 출연,0.11421034154661865,0.10887226751169793,0.12235836515128985,0.11517996193226701,0.13178697470526504,0.12405436235690202,0.04793273289438331,0.047086308666435754,0.04715758663324555,0.04741527719613115,0.04741526557829657,0.046530555827467186,0,5,0.3454409742096064,0.2835377267959595,0.046530555827467186,0.0466287862261349,0.004001695384834968,-1.3981477102672468,0.967741935483871,11
일반·지방행정,공정거래위원회,소비자후생 증진,한국소비자원 출연,0.09820715847794916,0.12894621205681217,0.13801818150281508,0.1032050633751103,0.11344295413618571,0.12142022869332053,0.06721410644649572,0.06612338575131843,0.05403581553901404,0.03673202355828319,0.04152122213415914,0.03113364832853652,0,3,0.3651715520375764,0.2967602017578071,0.03113364832853652,0.04639327702928198,0.012267552302729799,-1.5232173905069843,0.9176791367090879,11
일반·지방행정,과학기술정보통신부,국가사회정보화,국제사회정보화선도국가위상강화(정보화),0.07916735069133557,0.1381406810769465,0.07687202268215215,0.21346953268536725,0.056987946926814116,0.041336544795760904,0.1272636892939854,0.05462748426612185,0.04093708853211527,0.11029741138259963,0.03290495041126969,0.02799529725553163,0,4,0.2941800544504342,0.39402592114162344,0.02799529725553163,0.03407072749535978,0.02651276132060731,-1.4796815410674287,0.284117711092565,8
일반·지방행정,과학기술정보통신부,국가사회정보화,산하기관운영지원(정보화),0.09414879305935998,0.13267493512201703,0.06421279220920534,0.1303834085443989,0.06309216584014841,0.10931477134699939,0.07038290312834006,0.059596039098668195,0.06218710292839297,0.09924689493931835,0.09086499257223601,0.023895201210915325,0,2,0.29103652039058237,0.4061731338778709,0.023895201210915325,0.015404063536130197,0.008422410006222047,-1.2632612492575752,0.0,8
일반·지방행정,과학기술정보통신부,국가사회정보화,생산적정보문화조성(정보화),0.0171056927609629,0.2547256194770178,0.13862512510310826,0.06901198397817926,0.11717307179005822,0.04759294098829335,0.0717038075666684,0.03877637587618697,0.030815689886552148,0.142162093355564,0.026492394849173654,0.045815204368235114,0,2,0.41045643734108894,0.3557655659023803,0.045815204368235114,0.04168231793346051,0.03557719899634452,-0.9793437010948769,0.8984421208593459,8
일반·지방행정,과학기술정보통신부,국가사회정보화,정보보호체계강화(정보화),0.007833336019152806,0.14974409474871533,0.16705649050806504,0.11182368397998585,0.14477209100612756,0.10948322344480785,0.10448497982991549,0.03320385288726555,0.03876432628308397,0.06804604381730565,0.035691499258499196,0.029096378217075735,0,3,0.32463392127593316,0.30928708029314556,0.029096378217075735,0.05870825093865095,0.0194595125860719,-1.7296931565938183,1.1022429351655465,8
일반·지방행정,국무조정실 및 국무총리비서실,정부출연연구기관 지원(R&D),경제인문사회연구회,0.15943108199402875,0.13520148299304743,0.09053180997385314,0.13578014425856835,0.11946839880404067,0.10498257101610414,0.05369979090240995,0.04779254360210816,0.040308368891754716,0.045167293853547716,0.044339120767570475,0.02329739294296644,0,1,0.3851643749609293,0.25460451096035747,0.02329739294296644,0.05004064678718274,0.0074436083618165385,-1.237473250818479,0.4693777731195193,11
일반·지방행정,국무조정실 및 국무총리비서실,정부출연연구기관 지원(R&D),과학기술정책연구원,0.142224993189825,0.13683907404225193,0.10676906900318679,0.1228966993353862,0.11427574145449432,0.09662459582933008,0.0606760339692229,0.05498600041484215,0.049442739181880094,0.04434684974872458,0.04015588886234756,0.030762314968508384,0,1,0.3858331362352637,0.28036982714552566,0.030762314968508384,0.04668290885100893,0.011647597600407752,-1.2549632694111204,0.7698565124587032,11
일반·지방행정,국무조정실 및 국무총리비서실,정부출연연구기관 지원(R&D),국토연구원,0.151852871825911,0.14045960547269143,0.10571039820729342,0.12580765868066285,0.11579467854052151,0.10048424470255841,0.06273598725195731,0.053822516573593535,0.0527443231673729,0.04565459854346,0.030273567378774624,0.01465954965520299,0,1,0.3980228755058959,0.25989054257036137,0.01465954965520299,0.04926859475825298,0.015238796651622135,-1.3193735229342645,0.17686643229926527,11
일반·지방행정,국무조정실 및 국무총리비서실,정부출연연구기관 지원(R&D),대외경제정책연구원,0.1374069150086715,0.13516225466223478,0.10599230059100401,0.1256493558770103,0.11980793691642724,0.10022947257056672,0.06132082836967698,0.05382232850603305,0.0518992178820811,0.04323790666065048,0.035856190287130794,0.02961529266851307,0,1,0.3785614702619103,0.2757517643740855,0.02961529266851307,0.04778788948175338,0.010380574648044708,-1.3225667365608165,0.7178484542368503,11
일반·지방행정,국무조정실 및 국무총리비서실,정부출연연구기관 지원(R&D),산업연구원,0.14656384987530247,0.13638871666945354,0.10372164913463156,0.12151241498374764,0.11271520813072736,0.0979006453387468,0.06163948592190293,0.05697004956617436,0.0492282751652986,0.044217825125860005,0.042209191274264625,0.026932688813890104,0,1,0.38667421567938753,0.2811975158673906,0.026932688813890104,0.045668319420463226,0.012461694985226148,-1.2583140807597573,0.8726719257130389,11
일반·지방행정,국무조정실 및 국무총리비서실,정부출연연구기관 지원(R&D),에너지경제연구원,0.15345348039688023,0.1589793452685156,0.09953530531741395,0.12357601986068487,0.11774317977659159,0.11725868406066321,0.06586049749856497,0.04776945517472564,0.039684134639595164,0.04464138803158712,0.01790586032267996,0.0135926496520977,0,2,0.41196813098280977,0.22945398531925054,0.0135926496520977,0.055503828319425345,0.017901275011072942,-1.346309079741073,0.05549758950197368,11
일반·지방행정,국무조정실 및 국무총리비서실,정부출연연구기관 지원(R&D),통일연구원,0.14859081692928988,0.13824442753201255,0.10535722174407246,0.12417980033224119,0.11432931571213323,0.09457230181818727,0.06175858014754842,0.05354394669392207,0.05135329423045705,0.04628382702046708,0.03414049979373131,0.027645968045937445,0,1,0.3921924662053749,0.27472611593206336,0.027645968045937445,0.047376575618892164,0.013440492156368174,-1.2518555641225526,0.9079509176556781,11
일반·지방행정,국무조정실 및 국무총리비서실,정부출연연구기관 지원(R&D),한국개발연구원,0.14873083222942546,0.13655044285332044,0.104215380837508,0.13432050842489904,0.11788657406882287,0.10316317740450139,0.060454329734760275,0.05331748750425113,0.04810206677173285,0.043531840839732744,0.03556500017333916,0.014162359157706656,0,1,0.38949665592025395,0.2551330841815228,0.014162359157706656,0.05082960049351134,0.011608473614238342,-1.3386094512935796,0.3298612341021183,11
일반·지방행정,국무조정실 및 국무총리비서실,정부출연연구기관 지원(R&D),한국교육개발원,0.1423307990154581,0.13592014788564297,0.10389794029955568,0.129429202861866,0.1250168867441569,0.10190097626762035,0.06621008079598739,0.05656300027956009,0.05370691576757363,0.04530361819746744,0.025217371085873675,0.014503060799237882,0,1,0.38214888720065676,0.2615040469257002,0.014503060799237882,0.0501146442745693,0.013334982396315176,-1.4227511259347236,0.5370077467758094,11
일반·지방행정,국무조정실 및 국무총리비서실,정부출연연구기관 지원(R&D),한국교육과정평가원,0.15604502001432005,0.1293318252868683,0.09969276636436715,0.123532852889146,0.12046293272274608,0.09794517298707342,0.06126227820779864,0.052115015699821916,0.05169241397395225,0.04613848651434187,0.03882667332510714,0.022954562014457145,0,1,0.3850696116655555,0.27298942973547896,0.022954562014457145,0.046252559895681535,0.010498995847593161,-1.278777879751812,0.50224308038233,11
일반·지방행정,국무조정실 및 국무총리비서실,정부출연연구기관 지원(R&D),한국교통연구원,0.14752507603426795,0.13672928765804096,0.1046998134702175,0.12291130885029632,0.11382747800919386,0.09703260863961477,0.06092577932917256,0.052185233812383096,0.0507455492204468,0.04556692474460886,0.034812832529435955,0.03303810770232135,0,1,0.38895417716252645,0.2772744273383686,0.03303810770232135,0.04702378385218037,0.01233920328050576,-1.239150549997044,0.8735130022718178,11
일반·지방행정,국무조정실 및 국무총리비서실,정부출연연구기관 지원(R&D),한국노동연구원,0.1465326244977729,0.13752754641061662,0.10494898157706012,0.12286309884822479,0.1142542307029884,0.09939898201254586,0.0623598808376703,0.054504219236677205,0.05137949947285056,0.047274276142914774,0.038161714595664024,0.020794945665014466,0,1,0.38900915248544965,0.2744745359507913,0.020794945665014466,0.04657275219376645,0.012849012313453353,-1.2926033684415523,0.4903966752372241,11
일반·지방행정,국무조정실 및 국무총리비서실,정부출연연구기관 지원(R&D),한국농촌경제연구원,0.1426509139931226,0.13709761795393693,0.10668840645653278,0.12735634535995846,0.12566828304547106,0.10312955612700914,0.0644952004225854,0.05555099175605844,0.05770297185166255,0.04508064365200295,0.027599490983701413,0.006979578397958289,0,1,0.3864369384035923,0.25740887706396903,0.006979578397958289,0.050212506349146264,0.014262032810197745,-1.4343944745125972,0.04298230876039173,11
일반·지방행정,국무조정실 및 국무총리비서실,정부출연연구기관 지원(R&D),한국법제연구원,0.14756229826047831,0.13739932752035616,0.10432302767600299,0.12190428254362674,0.11375912193244599,0.10125785130819764,0.05964234400365316,0.05241782335704954,0.05067770817633805,0.04530250965001128,0.03976287638356159,0.02599082918827853,0,1,0.3892846534568375,0.27379409075889216,0.02599082918827853,0.04680179637367632,0.011827831221306755,-1.258949559522913,0.6527798035320321,11
일반·지방행정,국무조정실 및 국무총리비서실,정부출연연구기관 지원(R&D),한국보건사회연구원,0.14383223387751734,0.13369953209318866,0.10001713555768124,0.1248686218852542,0.11532489910620307,0.09621617839447026,0.06472069823479588,0.05702339841186623,0.0501524742104257,0.044045984044670534,0.03668794838677009,0.03341089579715674,0,1,0.37754890152838727,0.28604139908568516,0.03341089579715674,0.045476980604135485,0.011793356917591369,-1.2857170888733662,0.8337596578110984,11
일반·지방행정,국무조정실 및 국무총리비서실,정부출연연구기관 지원(R&D),한국여성정책연구원,0.14636598667781284,0.13771095291994348,0.10528657067558805,0.12332059232002864,0.11494325758295611,0.10064888617038217,0.06254615933029768,0.053676126358884586,0.050357019115530456,0.03851526368592681,0.03574648214319014,0.03088270301945899,0,1,0.38936351027334437,0.27172375365328866,0.03088270301945899,0.0483824204893322,0.013140173347890782,-1.2770812512056358,0.9642679900744417,11
일반·지방행정,국무조정실 및 국무총리비서실,정부출연연구기관 지원(R&D),한국조세재정연구원,0.14589719902251178,0.13546573332704048,0.1042658337031288,0.1275018027743615,0.1195485676541824,0.09997454177273374,0.06345593819411727,0.053788439011101426,0.05303428395937388,0.04292226882420375,0.03624344646387162,0.017901945293373352,0,1,0.38562876605268104,0.2673463217460413,0.017901945293373352,0.048429310687014976,0.012106628174672772,-1.3414417960896237,0.2091804343399893,11
일반·지방행정,국무조정실 및 국무총리비서실,정부출연연구기관 지원(R&D),한국직업능력개발원,0.14291301060752618,0.13703148185924763,0.1132100194374266,0.11771555114177852,0.11581881386679452,0.10123297948497978,0.06414303098642607,0.05768750205976209,0.052830100235625954,0.04377428307634433,0.0337560606666883,0.01988716657740002,0,1,0.39315451190420037,0.27207814360224675,0.01988716657740002,0.04757117190472652,0.01506482208056384,-1.3367500189550656,0.4592016765386098,7
일반·지방행정,국무조정실 및 국무총리비서실,정부출연연구기관 지원(R&D),한국청소년정책연구원,0.1363373072684898,0.1345024730701828,0.10474044545462548,0.12380470026015242,0.11817390055140127,0.1038438398800403,0.05942178962229156,0.05190800584697108,0.04370120063479683,0.04896484138857842,0.04644064500964638,0.028160851012823652,0,1,0.3755802257932981,0.27859733351510796,0.028160851012823652,0.046653478238610345,0.006982548010150699,-1.2900665085511693,0.6779300851600634,11
일반·지방행정,국무조정실 및 국무총리비서실,정부출연연구기관 지원(R&D),한국해양수산개발원,0.15543906847120412,0.14501551140306848,0.11686388818812952,0.11536284469149072,0.10676395210757116,0.09247772490414746,0.06208107427155976,0.054381069405734214,0.05298326659904491,0.04737697717016254,0.03284828320924538,0.018406339578641757,0,1,0.41731846806240214,0.26807701023438857,0.018406339578641757,0.04809368807858146,0.019452046396716417,-1.2069741238133163,0.405183347118831,11
일반·지방행정,국무조정실 및 국무총리비서실,정부출연연구기관 지원(R&D),한국행정연구원,0.13869441801539706,0.13297666667395183,0.10395661625969002,0.12198728094084524,0.12055230059471488,0.10577406174407548,0.0612598968439684,0.053559358766366284,0.050069477470841776,0.05234531565175261,0.042197390861557695,0.016627216176838724,0,1,0.37562770094903886,0.2760586557713255,0.016627216176838724,0.04573116799361321,0.008777803705926407,-1.362376330066142,0.38221863382027116,11
일반·지방행정,국무조정실 및 국무총리비서실,정부출연연구기관 지원(R&D),한국형사정책연구원,0.1456070787787956,0.13979895219760302,0.11529643499536169,0.11820368434867949,0.11813096973077528,0.10470296513419745,0.06514977024171706,0.05869263378284909,0.054087802842627666,0.044490317467661425,0.02654837103612679,0.009291019443605417,0,1,0.4007024659717603,0.25825991481458743,0.009291019443605417,0.04983448873739707,0.017621566256348555,-1.3930047487516366,0.22628183361629883,7
일반·지방행정,국무조정실 및 국무총리비서실,정부출연연구기관 지원(R&D),한국환경정책평가연구원,0.15616357863674035,0.15009356506297747,0.12555365376982536,0.11042210994003805,0.11007302011440669,0.09660388700007316,0.06583465717614605,0.05890514811412201,0.05428987113557361,0.04460877090191308,0.020649785503538354,0.006801952644645805,0,1,0.43181079746954315,0.25109018547593887,0.006801952644645805,0.05112595159375486,0.025033751735685356,-1.2986697057116716,0.0,7
일반·지방행정,금융위원회,금융행정효율화,금융행정지원,0.14069178207513935,0.10273601409443196,0.08429966726963994,0.04640278421705012,0.07429656326892962,0.05108224484608845,0.0736559408727872,0.030071935809748665,0.1259871534825388,0.03684243772441983,0.06399103205518436,0.16994244428404165,0,12,0.3277274634392113,0.5004909442287204,0.16994244428404165,0.035145369396728736,0.02241118272035264,0.1943006216992403,3.6435720001495544,11
일반·지방행정,기획재정부,재정관리,재정사업 타당성조사,0.0021217941346004412,0.2505825121467368,0.31192426678161306,0.0019768495810797543,0.09965661969176492,0.0366224494776792,0.03937823908366191,0.07042156638792639,0.03968481235647981,0.05978890856222044,0.03873916298507599,0.049102818811161346,1,3,0.5646285730629503,0.2971155081865259,0.049102818811161346,0.06546382175821673,0.06555127731396598,-0.928672277646716,2.38992190285484,11
일반·지방행정,기획재정부,재정관리,재정사업평가,0.09142509439413236,0.10308550007045257,0.13880120005819185,0.11182106222897499,0.12053665495488404,0.031784103113737534,0.04528502406431633,0.00200016345784146,0.01189671206374609,0.03154711791063836,0.02864557648191736,0.2831717912011671,0,12,0.3333117945227768,0.4025463851796267,0.2831717912011671,0.06951348519390574,0.031363767559544724,-0.4854300980304339,24.074192218771632,11
일반·지방행정,기획재정부,재정기획,디지털예산회계시스템 운영,0.21129926359801693,0.040080682682139525,0.0878323090093201,0.2475591305459756,0.009908406658601493,0.0556438858702468,0.09375341158911013,0.007611146226280542,0.02817036573578883,0.10555011422055324,0.022564717597534683,0.09002656626643216,0,4,0.33921225528947657,0.3476763216356996,0.09002656626643216,0.04649125971142201,0.004751094543664058,-0.7096836880014016,4.900231381987719,10
일반·지방행정,행정안전부,전자정부,국제사회전자정부선도국가위상강화(정보화),0.03169213957785399,0.20989917050435805,0.13654848169891184,0.32268160033705,0.035274366289226665,0.010066813477847736,0.09832815121611808,0.0,0.01665342546923856,0.09826292133938291,0.0014028725599164688,0.03919005753009561,1,4,0.3781397917811239,0.25383742811475163,0.03919005753009561,0.08067522978070385,0.05852315512140247,-1.1822599671614555,304.06656327543425,6
일반·지방행정,행정안전부,전자정부,전자정부성과평가강화(정보화),0.004739111946769913,0.3050843729101113,0.2088567742410911,0.16811717751237262,0.0618575706292931,0.06703795694162536,0.1271752269773667,0.0,0.0020517161690673537,0.05484988065277747,0.00023021201952500375,0.0,1,2,0.5186802590979723,0.1843070358187365,0.0,0.0923821655492829,0.0562659910636831,-1.2849251052113437,0.0,6
일반·지방행정,행정안전부,전자정부,전자정부실행기반마련(정보화),0.014760934890822596,0.21734368093420658,0.13097445727758963,0.11036522252160268,0.11084392379172708,0.12070411608855697,0.0684561677487582,0.040082455950898835,0.04015950072405832,0.04471274453541968,0.040219096763619414,0.06137769877274001,0,2,0.3630790731026188,0.2950076644954945,0.06137769877274001,0.05483435445661681,0.013946759687640456,-1.3919314148079804,1.6266373262740481,8
일반·지방행정,행정안전부,전자정부,정보자원관리기반확충(정보화),0.002646904719350753,0.30172072423488683,0.1977195881918598,0.18850143445037873,0.0005020955636501689,0.06160456456492301,0.09169874260542099,0.01154105033262945,0.028776436965244352,0.0679916221440537,0.03389543324985198,0.013401402977750184,1,2,0.5020872171460974,0.24730468827495067,0.013401402977750184,0.07725541802756607,0.06424736343272996,-1.0721604338528354,0.121655743509048,8
일반·지방행정,행정안전부,지방재정경제,과표양성화를위한시가표준액조사,0.0104976554943418,0.14199886345343557,0.23940690797561645,0.19344235702272083,0.2332628411095286,0.0024280837729442994,0.0009789809404871382,0.0010940619731340316,0.003339328633370469,0.0020023140772535146,0.04061172177977348,0.13093688376739382,1,3,0.39190342692339386,0.17896329117141246,0.13093688376739382,0.10456972014351108,0.050768968249576836,-1.1355409083047654,0.4555110264327793,7
통신,과학기술정보통신부,SW산업진흥,SW산업경쟁력강화(일반),0.06690904134097807,0.1450612993575631,0.2137958932279763,0.19149465021901754,0.04845963096676681,0.01444338250951593,0.1837466314376933,0.022235520247221665,0.025072062005359153,0.04196359638601031,0.03569822914698121,0.011120063154916619,1,3,0.42576623392651747,0.3198361023781823,0.011120063154916619,0.06570441746021764,0.043525871743509886,-1.3803246097767539,0.0,7
통신,과학기술정보통신부,과학기술정보통신부운영지원,방송통신재난관리,0.005966464570313302,0.302447098578509,0.043214527990605774,0.17292308627504,0.002527772753418392,0.1465848846771684,0.08496343397076761,0.03653030939252977,0.008199902186482708,0.042688192679924526,0.029353795069912866,0.12460053185532761,0,2,0.35162809113942806,0.32633616515494507,0.12460053185532761,0.054196875339000444,0.026337209199982878,-1.0451210786435208,4.039888838801905,8
통신,과학기술정보통신부,우정서비스,우정사업연구,0.0016044290559672964,0.004425484510373548,0.3211252867901838,0.2102470347853219,0.14735673567643398,0.021523419457229218,0.033904007975333765,0.030535975807656955,0.04210711923581034,0.023689278269163956,0.033849209532740614,0.12963201890378467,1,3,0.3271552003565247,0.29371760972449035,0.12963201890378467,0.07919552050810225,0.06364475832238549,-1.3122977226317447,6.122936827956989,7
통신,과학기술정보통신부,인터넷융합산업,스마트화산업기반확충(일반),0.11193781900408317,0.26400988488514426,0.1918618313002413,0.13271328174932528,0.058320012994633554,0.04127492434193514,0.08230038402976396,0.027443099569876745,0.009176431746630886,0.05720162790704871,0.01279766917481527,0.010963033296501685,1,2,0.5678095351894688,0.19988224572463725,0.010963033296501685,0.08198103115396772,0.05369747931161185,-0.9730088316357799,0.6937764443490297,7
통신,과학기술정보통신부,전파활용방송서비스산업,전파방송산업 활성화(일반),0.21140577558006698,0.07424532451387178,0.0543109977173414,0.26921453205725016,0.08568570471511222,0.07398930269914204,0.05858864302213116,0.040187333674618096,0.03582655814943252,0.05273303574201469,0.018606562632492378,0.02520622949652661,0,4,0.3399620978112802,0.23114836271721548,0.02520622949652661,0.05860119781752821,0.007060722970063328,-1.2352846802983435,0.44880922379032256,6
통신,과학기술정보통신부,정보보호및활용,정보보안대응체계구축,0.031598417412565846,0.14433865463856163,0.1337468062633346,0.127574287021844,0.12032127846003461,0.10174223323973867,0.06551783981558415,0.04368083608536189,0.05292996952234075,0.10179286049168691,0.04193536078145333,0.03482145626749355,0,2,0.3096838783144621,0.3406783229639206,0.03482145626749355,0.041244819971444115,0.026445300014936834,-1.5848867555990447,0.6095793109767408,7
통신,과학기술정보통신부,정보보호및활용,정보보호산업기반확충,0.0,0.23063844390510804,0.11041094681303298,0.19787116156205317,0.02517737481107937,0.08335258896572292,0.06333976112076796,0.05184919397376544,0.09317652020714792,0.09190068310180766,0.03566096663914913,0.01662235890036543,0,2,0.341049390718141,0.35254948394300356,0.01662235890036543,0.03989174104546419,0.054613231442458644,-1.370738294766162,0.7386399645097914,7
통신,과학기술정보통신부,정보통신융합산업,ICT산업기반확충,0.0,0.20968431322807315,0.32232436288928656,0.11202931310034873,0.08176625384399787,0.04246661263051398,0.041952947298546976,0.05487081755206641,0.022913069258430358,0.04168236890017552,0.03771335653015231,0.03259658476840808,1,3,0.5320086761173597,0.23172914430777966,0.03259658476840808,0.08287384528158655,0.06660571802689563,-1.132006238691734,0.35739508303754575,6
통신,과학기술정보통신부,정보통신융합산업,ICT산업기반확충(일반),0.022574773020178983,0.16354283620575735,0.21772855392619697,0.12069600494854596,0.08602254709131449,0.043782725857767386,0.09394310205636724,0.02671984230655577,0.05059639475675142,0.06943259059905639,0.02896308352865386,0.0759975457028542,1,3,0.4038461631521333,0.3456525589502389,0.0759975457028542,0.054148568328156475,0.03716553845737044,-1.1589352415202459,1.8512166463963688,7
통신,과학기술정보통신부,정보통신융합산업,콘텐츠디바이스기술개발(일반),0.12480656563233955,0.17307432824223024,0.13007798729436676,0.15266431584958892,0.12635766385238664,0.04921173948147583,0.15310977327083838,0.054704725517576235,0.010085150267060241,0.016995638778119486,0.006165742154040878,0.0027463696599768065,1,2,0.42795888116893654,0.24380739964761203,0.0027463696599768065,0.07123935987108264,0.0323773377007014,-1.4914776237862524,0.16773760117893097,6
통신,방송통신위원회,공정하고 안전한 방송통신 환경조성,공정하고 안전한 방송통신 기반구축,0.0074936057080667836,0.21651425814058653,0.15847207747966052,0.14031623807565488,0.1679629439091002,0.06231876955721897,0.0795539580660229,0.03593354777867147,0.02635999301064347,0.0765090485717357,0.02607381330656804,0.0024917463960705453,1,2,0.38247994132831387,0.24692210712971216,0.0024917463960705453,0.07036798532157156,0.037142943676345457,-1.5053152276341613,0.05033769536635645,6
통일·외교,외교부,국제개발협력,글로벌 프로그램,0.1383178147347386,0.12049557397155819,0.13059912618627828,0.11013083156778421,0.12115182558827817,0.13632057189177083,0.05956456624445372,0.04775661601034661,0.04042074769286985,0.04190771485566371,0.02826962877920024,0.025064982477057678,0,1,0.38941251489257506,0.24298425605959184,0.025064982477057678,0.053630688379440516,0.009357252363939141,-1.4334879269125447,0.7610094788293128,10
통일·외교,외교부,국제개발협력,아시아 및 태평양지역 국가원조,0.1251289319369627,0.11324238777471574,0.14535023201851083,0.12515891092090553,0.10238395571073056,0.13456570706884474,0.05767091988480687,0.05020023632896613,0.043215982925910126,0.05123799382329606,0.031716566641826115,0.020128174964524567,0,3,0.3837215517301893,0.2541698745693299,0.020128174964524567,0.05244962316551834,0.009150243183997502,-1.4475675748344052,0.27675591452956766,10
통일·외교,외교부,국제개발협력,아프리카지역 국가원조,0.12257401225529521,0.1153201932984895,0.13805289586296796,0.11946951038314121,0.10886257751674003,0.14656443039254577,0.056861284452636295,0.0496983921310859,0.029611138812076783,0.05394533721834267,0.034597450108277514,0.024442777568401176,0,6,0.3759471014167527,0.24915638029082038,0.024442777568401176,0.05323759089804769,0.004048455260388217,-1.4645602046239472,0.7247647652433938,10
통일·외교,외교부,국제개발협력,전략적협력강화,0.031471004918988146,0.05262686251908696,0.1589980587949625,0.029845490565640145,0.12960130463476363,0.03607911509645948,0.07989766652986385,0.08772456702767552,0.02651757872449546,0.059433332930301064,0.121078346496591,0.18672667176117227,0,12,0.2430959262330376,0.5613781634700992,0.18672667176117227,0.018936956564727745,0.021442163193287317,0.0030620371350639913,0.08847833743294435,7
통일·외교,외교부,국제개발협력,중남미지역 국가원조,0.12408983283954307,0.10455652596090428,0.14035013438194127,0.12448750474914623,0.10170044106178122,0.1344933566063579,0.06822364378139376,0.053624448938013033,0.03496349619953361,0.04061036622501919,0.0439518185092819,0.028948430747084537,0,3,0.36899649318238864,0.27032220440032606,0.028948430747084537,0.05085314645293848,0.005786033654816308,-1.4644436111170847,0.7649999089844689,10
통일·외교,외교부,국제개발협력,중동CIS지역 국가원조,0.12934878065395017,0.11803958440025046,0.12159346617199855,0.1245961661831457,0.11398628444509509,0.12663325953606658,0.06703558054921331,0.05169944810628302,0.04482379393194206,0.0444717657536423,0.030659500079494473,0.027112370188918287,0,1,0.3689818312261992,0.2658024586094934,0.027112370188918287,0.050536689445181665,0.007806185618308945,-1.4707042937097872,0.038127058179975165,10
