FLD_NM,OFFC_NM,PGM_NM,ACTV_NM,amp_12m_norm,amp_6m_norm,hhi_period,q4_pct,dec_pct,cv_monthly,chooyeon_pct,operating_pct,direct_invest_pct,personnel_pct,log_annual,growth_cagr,cluster,u1,u2,year_n,total_budget
통신,과학기술정보통신부,우정서비스,우편업무정보화,0.17582435111614833,0.19668987308271965,0.1113971835366001,0.31649896756980656,0.19075565610974335,0.5460311088108837,0.0,0.9605985243374202,0.008809925849790763,0.0,10.578444619996365,-0.006887395313004863,3,6.6657557,10.959354,7,217936000.0
통신,과학기술정보통신부,우체국보험,보험사업활성화,0.15247808809047633,0.08650795372661468,0.08869376843223921,0.2431511587518048,0.09308336651022438,0.24769259488881956,0.0,0.15415200483861946,0.0027537233788001354,0.0,11.489581548056195,-0.009540707827453088,3,5.4821806,6.473974,7,1734379000.0
통신,과학기술정보통신부,우체국보험,우체국보험정보화,0.30160509019647525,0.32405603772259745,0.15527232808927338,0.28597163646518936,0.19769769431464537,0.9249963603445409,0.0,0.870634477254589,0.0,0.0,9.5270984621768,-0.0795081853646048,3,8.052454,10.613394,7,20048000.0
통신,과학기술정보통신부,우체국예금,금융사업인프라구축,0.7447346827187743,1.2219734902661248,0.28996508837363827,0.5043150461029334,0.3468057942657712,1.5160271107948624,0.0,0.0,1.0,0.0,10.199591327701235,0.3074701634768029,1,11.462265,6.097061,7,114231000.0
통신,과학기술정보통신부,우체국예금,예금사업활성화,0.12914018697477217,0.10656626580662144,0.08848936532158633,0.2819256686929574,0.13024520870310588,0.24697771207128244,0.0,0.7959499835351436,0.0016484693634646818,0.0,11.217009327223819,0.000681611276704297,3,6.3448052,10.991109,7,1008208000.0
통신,과학기술정보통신부,우체국예금,우체국금융정보화,0.3045451998919319,0.35416966373584013,0.13770489235201322,0.3684002481839253,0.25341412670539204,0.7715641481428925,0.0,0.7305465839080038,0.010438250306669545,0.0,10.824034083266568,0.004170575999500548,3,6.848443,9.877167,7,435322000.0
통신,과학기술정보통신부,우체국예금,지급이자,0.3860522647322922,0.17043897516140333,0.09468908182848701,0.217911723754928,0.0914955975837908,0.3510392984735879,0.0,0.0,0.0,0.0,12.168905215347758,0.05137461366936735,3,5.4943256,6.269195,7,8572200000.0
통신,과학기술정보통신부,인터넷융합산업,스마트화산업기반확충(일반),1.056229374884113,0.8189235259395158,0.2154101358580662,0.08096233037836566,0.010963033296501685,1.2092238343868875,1.0,0.0,0.0,0.0,10.787646662026415,0.5169645617109322,2,9.348191,-0.3584084,7,415473000.0
통신,과학기술정보통신부,전파활용방송서비스산업,전파방송산업 활성화(일반),0.8939236961608134,0.5198506386699314,0.2573086610873562,0.09654582787103368,0.02520622949652661,1.3835159071131329,0.9337333031469323,0.006844766432722059,0.0,0.0,10.181294375293302,1.0877685832921995,2,9.376718,-0.3381629,6,132510000.0
통신,과학기술정보통신부,전파활용방송서비스산업,전파연구지원,1.1190691401519477,0.6033325010872613,0.23868285433735667,0.17503205823909132,0.15167087597635495,1.3526756516082175,0.38388367058181755,0.3881228073166158,0.008421267963382826,0.0,9.968241790847568,0.032241287369500604,3,7.6657844,5.313258,7,58661000.0
통신,과학기술정보통신부,전파활용방송서비스산업,전파이용질서확립(일반),0.196579566169424,0.21229312101733028,0.09352912523154565,0.2543198659233141,0.11850156854437018,0.34142855427101937,0.0,0.7301314387850579,0.18767908639428038,0.06736749358220773,10.141675353956668,-0.06326743998154749,3,6.7452145,11.950556,7,83362000.0
통신,과학기술정보통신부,정보보호및활용,정보보안대응체계구축,0.5693232499135713,0.5352231566040897,0.15326679090258913,0.1785496775406338,0.03482145626749355,0.8868343264875208,1.0,0.0,0.0,0.0,11.02515892947852,0.10919281824690663,2,9.705818,-1.1237476,7,653193000.0
